id,name,RepID,species,len,Tax
UniRef100_UPI0014729CB1/4-206,Cluster: stage V sporulation protein AA,UPI0014729CB1,Bacillus fonticola,207,2728853
UniRef100_W7RCN3/1-205,Cluster: Stage V sporulation protein AA,W7RCN3,Bacillus haynesii,206,1925021
UniRef100_C3BPH5/5-208,Cluster: Stage V sporulation protein AA,C3BPH5,Bacillus pseudomycoides DSM 12442,209,527000
UniRef100_A0A2A4BPR6/3-205,Cluster: Stage V sporulation protein AA,A0A2A4BPR6,Peribacillus simplex,206,1478
UniRef100_A0A854ULK5/3-204,Cluster: Stage V sporulation protein AA,A0A854ULK5,Peribacillus simplex,205,1478
UniRef100_UPI000597DA68/2-205,Cluster: stage V sporulation protein AA,UPI000597DA68,Bacillus safensis,206,561879
UniRef100_UPI001ADC65A8/6-206,Cluster: stage V sporulation protein AA,UPI001ADC65A8,Alkalihalobacillus sp. BA299,207,2815938
UniRef100_A0A6H0WQI1/1-205,Cluster: Stage V sporulation protein SpoVAA,A0A6H0WQI1,Bacillus tequilensis,206,227866
UniRef100_UPI0012623121/1-205,Cluster: stage V sporulation protein AA,UPI0012623121,Bacillus sp. B2-WWTP-C-10-Post-4,206,2653218
UniRef100_A0A081LDB2/2-205,Cluster: Stage V sporulation protein AA,A0A081LDB2,Bacillus zhangzhouensis,206,1178540
UniRef100_A0A1Q8V3D5/5-206,Cluster: Stage V sporulation protein AA,A0A1Q8V3D5,Alkalihalobacillus pseudofirmus (Bacillus pseudofirmus),207,79885
UniRef100_UPI00192B5E02/2-205,Cluster: stage V sporulation protein AA,UPI00192B5E02,Bacillus safensis,206,561879
UniRef100_UPI00075105FC/2-205,Cluster: stage V sporulation protein AA,UPI00075105FC,Bacillus,206,1386
UniRef100_UPI000A1CC235/5-201,Cluster: stage V sporulation protein AA,UPI000A1CC235,Tuberibacillus sp. Marseille-P3662,207,1965358
UniRef100_UPI001371A138/1-205,Cluster: stage V sporulation protein AA,UPI001371A138,Bacillus sp. USDA818B3_A,206,2698834
UniRef100_UPI000BB94FC6/1-206,Cluster: stage V sporulation protein AA,UPI000BB94FC6,Geobacillus sp. FJAT-46040,207,2011017
UniRef100_A0A7V6UQ24/3-204,Cluster: Stage V sporulation protein AA,A0A7V6UQ24,Bacillales bacterium,208,1904864
UniRef100_A0A5P9HN10/1-201,Cluster: Stage V sporulation protein AA,A0A5P9HN10,Bacillus sp. THAF10,202,2587848
UniRef100_UPI00188B5309/5-206,Cluster: stage V sporulation protein AA,UPI00188B5309,Bacillus sp. CFBP 13597,207,2774033
UniRef100_A0A2A8UME4/1-205,Cluster: Stage V sporulation protein AA,A0A2A8UME4,Bacillus cereus,206,1396
UniRef100_UPI00052FCDC2/1-205,Cluster: stage V sporulation protein AA,UPI00052FCDC2,Neobacillus niacini,206,86668
UniRef100_UPI0018CF4810/2-205,Cluster: stage V sporulation protein AA,UPI0018CF4810,Bacillus safensis,206,561879
UniRef100_S7U2G6/4-208,Cluster: Stage V sporulation protein AA,S7U2G6,Geobacillus sp. WSUCF1,210,886559
UniRef100_UPI00057BEAD1/1-205,Cluster: stage V sporulation protein SpoVAA,UPI00057BEAD1,Bacillus,206,1386
UniRef100_A0A4Y9K1I1/2-205,Cluster: Stage V sporulation protein AA,A0A4Y9K1I1,Bacillus stratosphericus,206,293386
UniRef100_A0A0J1IQ88/1-205,Cluster: Stage V sporulation protein AA,A0A0J1IQ88,Niallia circulans (Bacillus circulans),206,1397
UniRef100_UPI00135A7301/1-205,Cluster: stage V sporulation protein AA,UPI00135A7301,Geobacillus sp. TFV-3,207,1897059
UniRef100_UPI0012E3DE48/3-205,Cluster: stage V sporulation protein AA,UPI0012E3DE48,Bacillus sp. Soil745,206,1736396
UniRef100_A0A1R1RLF8/1-205,Cluster: Stage V sporulation protein AA,A0A1R1RLF8,Bacillus haynesii,206,1925021
UniRef100_A0A142D6D3/1-205,Cluster: Stage V sporulation protein AA,A0A142D6D3,Geobacillus sp. JS12,207,1813182
UniRef100_UPI0011AA0606/2-205,Cluster: stage V sporulation protein AA,UPI0011AA0606,Bacillus,206,1386
UniRef100_UPI000493E536/1-205,Cluster: stage V sporulation protein SpoVAA,UPI000493E536,Bacillus spizizenii (Bacillus subtilis subsp. spizizenii),206,96241
UniRef100_UPI0019623C76/1-205,Cluster: stage V sporulation protein AA,UPI0019623C76,Neobacillus cucumis,206,1740721
UniRef100_UPI0006A901C0/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0006A901C0,Bacillus subtilis,206,1423
UniRef100_UPI0016440ED7/1-205,Cluster: stage V sporulation protein AA,UPI0016440ED7,Neobacillus bataviensis,206,220685
UniRef100_A0A7G8U6G8/3-205,Cluster: Stage V sporulation protein AA,A0A7G8U6G8,Brevibacterium sp. PAMC23299,206,2762330
UniRef100_A0A0D8BUS9/1-205,Cluster: Stage V sporulation AA family protein,A0A0D8BUS9,Geobacillus kaustophilus,207,1462
UniRef100_A0A0Q9VFT3/3-204,Cluster: Stage V sporulation protein AA,A0A0Q9VFT3,Bacillus sp. Soil768D1,205,1736405
UniRef100_UPI00090B50E6/2-205,Cluster: stage V sporulation protein AA,UPI00090B50E6,Bacillus safensis,206,561879
UniRef100_A0A6I4ZY38/1-198,Cluster: Stage V sporulation protein AA,A0A6I4ZY38,Pontibacillus yanchengensis,210,462910
UniRef100_UPI0011E93837/2-205,Cluster: stage V sporulation protein AA,UPI0011E93837,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_A0A5D4QZ54/2-205,Cluster: Stage V sporulation protein AA,A0A5D4QZ54,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_A0A2A8S0Z5/1-205,Cluster: Stage V sporulation protein AA,A0A2A8S0Z5,Bacillus cereus,206,1396
UniRef100_UPI001CFD39BB/1-204,Cluster: stage V sporulation protein AA,UPI001CFD39BB,Mesobacillus subterraneus,205,285983
UniRef100_UPI0006FBFFEA/1-201,Cluster: stage V sporulation protein AA,UPI0006FBFFEA,Brevibacillus sp. Leaf182,204,1736290
UniRef100_A0A4U2M9D5/4-205,Cluster: Stage V sporulation protein AA,A0A4U2M9D5,Peribacillus simplex,206,1478
UniRef100_UPI000738AACF/2-205,Cluster: stage V sporulation protein AA,UPI000738AACF,Bacillus sp. G1(2015b),206,1706732
UniRef100_UPI00128FBF95/3-205,Cluster: stage V sporulation protein AA,UPI00128FBF95,Peribacillus butanolivorans,206,421767
UniRef100_UPI00195EEB2D/1-205,Cluster: stage V sporulation protein AA,UPI00195EEB2D,Bacillus tianshenii,206,1463404
UniRef100_UPI001C02677D/6-206,Cluster: stage V sporulation protein AA,UPI001C02677D,Mediterraneibacter faecis,212,592978
UniRef100_UPI000C24D15A/2-202,Cluster: stage V sporulation protein AA,UPI000C24D15A,Bacillus sp. FJAT-45037,206,2011007
UniRef100_A0A542RMQ8/7-207,Cluster: Stage V sporulation protein AA,A0A542RMQ8,Brevibacillus sp. AG162,210,2572910
UniRef100_UPI001D01D528/6-206,Cluster: stage V sporulation protein AA,UPI001D01D528,Mediterraneibacter faecis,212,592978
UniRef100_UPI0004DF5312/1-206,Cluster: stage V sporulation protein AA,UPI0004DF5312,Geobacillus vulcani,207,135517
UniRef100_A0A2Z4MH54/1-201,Cluster: Stage V sporulation protein AA,A0A2Z4MH54,Brevibacillus brevis (Bacillus brevis),204,1393
UniRef100_A0A7U5BZA3/1-205,Cluster: Stage V sporulation protein AA,A0A7U5BZA3,Bacillus subtilis subsp. globigii,206,1496303
UniRef100_A0A837KUE6/1-201,Cluster: Stage V sporulation protein AA,A0A837KUE6,Brevibacillus formosus,204,54913
UniRef100_UPI001491CB7F/1-206,Cluster: stage V sporulation protein AA,UPI001491CB7F,Geobacillus sp. BMUD,207,2508876
UniRef100_UPI000BF37F60/1-205,Cluster: stage V sporulation protein AA,UPI000BF37F60,Bacillus cereus,206,1396
UniRef100_UPI001CD07A9D/1-205,Cluster: stage V sporulation protein AA,UPI001CD07A9D,Bacillus sp. IB182487,206,2771434
UniRef100_UPI00168D35C2/2-205,Cluster: stage V sporulation protein AA,UPI00168D35C2,Bacillus sp. 28A-2,206,2772252
UniRef100_J2QM84/1-201,Cluster: Stage V sporulation protein AA,J2QM84,Brevibacillus sp. CF112,204,1144311
UniRef100_UPI0002E87050/1-205,Cluster: stage V sporulation protein AA,UPI0002E87050,Geobacillus sp. (strain C56-T3),207,691437
UniRef100_A0A837XW08/1-205,Cluster: SporV_AA domain-containing protein,A0A837XW08,Bacillus atrophaeus,206,1452
UniRef100_A0A7U9ESJ2/22-226,Cluster: Stage V sporulation protein AA,A0A7U9ESJ2,Geobacillus sp. A8,228,1095383
UniRef100_UPI00085361C3/6-205,Cluster: stage V sporulation protein AA,UPI00085361C3,Tepidibacillus sp. HK-1,207,1883407
UniRef100_UPI001C67DACA/1-201,Cluster: stage V sporulation protein AA,UPI001C67DACA,Brevibacillus formosus,204,54913
UniRef100_A0A0J0YT75/1-205,Cluster: Stage V sporulation protein AA,A0A0J0YT75,Geobacillus sp. T6,207,1659191
UniRef100_UPI000750A632/1-205,Cluster: stage V sporulation protein AA,UPI000750A632,Bacillus,206,1386
UniRef100_A0A1S2LUU4/4-206,Cluster: Stage V sporulation protein AA,A0A1S2LUU4,Anaerobacillus arseniciselenatis,207,85682
UniRef100_UPI0011A099DF/2-205,Cluster: stage V sporulation protein AA,UPI0011A099DF,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_A0A2N5I381/1-205,Cluster: Stage V sporulation protein AA,A0A2N5I381,Bacillus sp. M6-12,206,2054166
UniRef100_A0A2N0YCX8/4-205,Cluster: Stage V sporulation protein AA,A0A2N0YCX8,Bacillus sp. BA3,206,2057910
UniRef100_UPI000D035E22/1-205,Cluster: stage V sporulation protein SpoVAA,UPI000D035E22,Bacillus halotolerans,206,260554
UniRef100_UPI001ADD0C09/4-206,Cluster: stage V sporulation protein AA,UPI001ADD0C09,Bacillus sp. 165,207,1529117
UniRef100_A0A6H2JS13/1-205,Cluster: Stage V sporulation protein AA,A0A6H2JS13,Bacillus mojavensis,206,72360
UniRef100_A0A7T5EHT9/1-201,Cluster: Stage V sporulation protein AA,A0A7T5EHT9,Brevibacillus composti,204,2796470
UniRef100_A0A517I6P0/1-201,Cluster: Stage V sporulation protein AA,A0A517I6P0,Brevibacillus brevis (Bacillus brevis),204,1393
UniRef100_UPI0003A6A544/1-205,Cluster: stage V sporulation protein AA,UPI0003A6A544,Bacillus massiliogorillae,209,1243664
UniRef100_A0A176JC92/1-204,Cluster: Stage V sporulation protein AA,A0A176JC92,Bacillus sp. SJS,205,1423321
UniRef100_A0A844KD52/6-206,Cluster: Stage V sporulation protein AA,A0A844KD52,Mediterraneibacter faecis,212,592978
UniRef100_UPI0013D00C98/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0013D00C98,Bacillus subtilis,206,1423
UniRef100_UPI00077A236F/1-205,Cluster: stage V sporulation protein AA,UPI00077A236F,Bacillus atrophaeus,206,1452
UniRef100_UPI001D00BFBF/6-206,Cluster: stage V sporulation protein AA,UPI001D00BFBF,Mediterraneibacter faecis,212,592978
UniRef100_A0A8F4VJ44/1-205,Cluster: Stage V sporulation protein SpoVAA,A0A8F4VJ44,Bacillus spizizenii (Bacillus subtilis subsp. spizizenii),206,96241
UniRef100_UPI001A92C969/5-206,Cluster: stage V sporulation protein AA,UPI001A92C969,unclassified Peribacillus,207,2675266
UniRef100_A0A374LCG2/6-206,Cluster: Stage V sporulation protein AA,A0A374LCG2,Ruminococcus sp. OM04-4AA,212,2293231
UniRef100_A0A4D7QD35/1-205,Cluster: Stage V sporulation protein AA,A0A4D7QD35,Geobacillus kaustophilus NBRC 102445,207,1220595
UniRef100_UPI001B8BF148/1-204,Cluster: stage V sporulation protein AA,UPI001B8BF148,Metabacillus sp. KIGAM252,205,2823519
UniRef100_UPI000B9282BF/1-205,Cluster: stage V sporulation protein AA,UPI000B9282BF,Bacillus atrophaeus,206,1452
UniRef100_D3FZE8/5-196,Cluster: Stage V sporulation protein AA,D3FZE8,Alkalihalobacillus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) (Bacillus pseudofirmus),214,398511
UniRef100_D4M2X4/6-206,Cluster: Stage V sporulation protein AA,D4M2X4,[Ruminococcus] torques L2-14,212,657313
UniRef100_UPI0007C448F2/1-205,Cluster: stage V sporulation protein AA,UPI0007C448F2,Bacillus atrophaeus,206,1452
UniRef100_A0A561DS95/23-226,Cluster: Stage V sporulation protein AA,A0A561DS95,Neobacillus bataviensis,227,220685
UniRef100_A0A291BJ03/1-201,Cluster: Stage V sporulation protein AA,A0A291BJ03,Brevibacillus brevis X23,204,1200792
UniRef100_A0A2M8T262/1-205,Cluster: Stage V sporulation protein AA,A0A2M8T262,Bacillus sp. SN1,206,2055158
UniRef100_A0A4U2Y9D1/1-201,Cluster: Stage V sporulation protein AA,A0A4U2Y9D1,Brevibacillus antibioticus,204,2570228
UniRef100_UPI000B454244/2-205,Cluster: stage V sporulation protein AA,UPI000B454244,Bacillus safensis,206,561879
UniRef100_UPI0007ABBCBA/1-201,Cluster: stage V sporulation protein AA,UPI0007ABBCBA,Brevibacillus parabrevis,204,54914
UniRef100_UPI0005D0EB86/1-205,Cluster: stage V sporulation protein AA,UPI0005D0EB86,Bacillus alveayuensis,206,279215
UniRef100_UPI000E400D63/6-206,Cluster: stage V sporulation protein AA,UPI000E400D63,unclassified Ruminococcus,212,2608920
UniRef100_UPI000BA6FB82/2-205,Cluster: stage V sporulation protein AA,UPI000BA6FB82,Bacillus safensis,206,561879
UniRef100_A0A7U6BXE1/3-205,Cluster: Stage V sporulation protein AA,A0A7U6BXE1,Peribacillus butanolivorans,206,421767
UniRef100_A0A8F2R262/1-205,Cluster: Stage V sporulation protein SpoVAA,A0A8F2R262,Bacillus subtilis subsp. subtilis,206,135461
UniRef100_A0A3M8D9Q8/3-201,Cluster: Stage V sporulation protein AA,A0A3M8D9Q8,Brevibacillus panacihumi,204,497735
UniRef100_A0A0K9GVK0/3-204,Cluster: Stage V sporulation protein AA,A0A0K9GVK0,Peribacillus loiseleuriae,205,1679170
UniRef100_A0A350V957/6-206,Cluster: Stage V sporulation protein AA,A0A350V957,Lachnospiraceae bacterium,221,1898203
UniRef100_UPI00063FECC8/1-205,Cluster: stage V sporulation protein SpoVAA,UPI00063FECC8,Bacillus subtilis,206,1423
UniRef100_UPI000EB90A40/1-201,Cluster: stage V sporulation protein AA,UPI000EB90A40,Brevibacillus,204,55080
UniRef100_UPI0011A11F5C/2-205,Cluster: stage V sporulation protein AA,UPI0011A11F5C,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_J2G8B3/1-201,Cluster: Stage V sporulation protein AA,J2G8B3,Brevibacillus sp. BC25,204,1144308
UniRef100_UPI0014229191/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0014229191,Bacillus,206,1386
UniRef100_UPI00156A8104/1-201,Cluster: stage V sporulation protein AA,UPI00156A8104,Brevibacillus sp. HD1.4A,204,2738978
UniRef100_UPI001BFFEA7C/1-205,Cluster: stage V sporulation protein AA,UPI001BFFEA7C,Bacillus halotolerans,206,260554
UniRef100_UPI0018A9C3A6/6-206,Cluster: stage V sporulation protein AA,UPI0018A9C3A6,Mediterraneibacter,212,2316020
UniRef100_UPI00156B4E0E/1-201,Cluster: stage V sporulation protein AA,UPI00156B4E0E,Brevibacillus sp. HB2.2,204,2738846
UniRef100_A0A4R6HY06/1-205,Cluster: Stage V sporulation protein AA,A0A4R6HY06,Bacillus subtilis,206,1423
UniRef100_A0A2H2XB24/1-205,Cluster: Stage V sporulation protein AA,A0A2H2XB24,Bacillus cereus,206,1396
UniRef100_A0A3R9FG76/1-204,Cluster: Stage V sporulation protein AA,A0A3R9FG76,Mesobacillus subterraneus,205,285983
UniRef100_P40866/1-205,Cluster: Stage V sporulation protein AA,P40866,Bacillus subtilis (strain 168),206,224308
UniRef100_UPI001D030648/6-206,Cluster: stage V sporulation protein AA,UPI001D030648,Mediterraneibacter faecis,212,592978
UniRef100_A0A374LI23/6-206,Cluster: Stage V sporulation protein AA,A0A374LI23,Ruminococcus sp. OF05-2BH,212,2293230
UniRef100_A0A8B5NLI6/1-205,Cluster: Stage V sporulation protein AA,A0A8B5NLI6,Bacillus subtilis,206,1423
UniRef100_A0A8E1VN76/3-204,Cluster: Stage V sporulation protein AA,A0A8E1VN76,Peribacillus huizhouensis,205,1501239
UniRef100_UPI0015F43A9A/1-205,Cluster: stage V sporulation protein AA,UPI0015F43A9A,Bacillus haynesii,206,1925021
UniRef100_A0A127D9P2/5-206,Cluster: Stage V sporulation protein AA,A0A127D9P2,Peribacillus simplex,207,1478
UniRef100_UPI00140E4F5D/1-205,Cluster: stage V sporulation protein AA,UPI00140E4F5D,Bacillus sp. C11,207,1178594
UniRef100_F0Z0L4/6-206,Cluster: Putative stage V sporulation protein AA,F0Z0L4,Clostridium sp. D5,221,556261
UniRef100_A0A3M8CIL8/2-201,Cluster: Stage V sporulation protein AA,A0A3M8CIL8,Brevibacillus invocatus,204,173959
UniRef100_A0A0D6Z7S7/1-204,Cluster: Stage V sporulation protein AA,A0A0D6Z7S7,Mesobacillus subterraneus,205,285983
UniRef100_A0A2G8IWJ5/2-205,Cluster: Stage V sporulation protein AA,A0A2G8IWJ5,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_A0A373TB92/6-206,Cluster: Stage V sporulation protein AA,A0A373TB92,Ruminococcus sp. AF25-17,212,2293164
UniRef100_UPI0018EA432B/7-207,Cluster: stage V sporulation protein AA,UPI0018EA432B,Brevibacillus sp. NRRL NRS-603,210,2126351
UniRef100_UPI001C3B815A/8-203,Cluster: stage V sporulation protein AA,UPI001C3B815A,Paenibacillus allorhizosphaerae,215,2849866
UniRef100_D4FYB8/2-206,Cluster: Sporulation protein VAA,D4FYB8,Bacillus subtilis subsp. natto (strain BEST195),207,645657
UniRef100_UPI000D0E3C12/1-201,Cluster: stage V sporulation protein AA,UPI000D0E3C12,Brevibacillus porteri,204,2126350
UniRef100_A0A373HXX4/6-206,Cluster: Stage V sporulation protein AA,A0A373HXX4,Ruminococcus sp. AM22-14LB,212,2293187
UniRef100_UPI00046E8D4F/1-201,Cluster: stage V sporulation protein AA,UPI00046E8D4F,Brevibacillus agri,204,51101
UniRef100_A0A564T0T7/6-206,Cluster: Stage V sporulation protein AA,A0A564T0T7,[Ruminococcus] torques,212,33039
UniRef100_UPI001924CD1B/5-205,Cluster: stage V sporulation protein AA,UPI001924CD1B,Bacillus sp. YIM B00319,206,2803787
UniRef100_V6MKW7/2-201,Cluster: Stage V sporulation protein AA,V6MKW7,Brevibacillus panacihumi W25,204,1408254
UniRef100_UPI001926BAF6/1-205,Cluster: stage V sporulation protein AA,UPI001926BAF6,Bacillus sp. RHFS10,206,2804501
UniRef100_UPI00067E65AA/1-204,Cluster: stage V sporulation protein AA,UPI00067E65AA,Bacillus testis,209,1622072
UniRef100_UPI000B43841B/2-205,Cluster: stage V sporulation protein AA,UPI000B43841B,Bacillus safensis,206,561879
UniRef100_A0A7M2AYN6/4-205,Cluster: Stage V sporulation protein AA,A0A7M2AYN6,Brevibacillus sp. JNUCC-41,206,2778370
UniRef100_UPI0010111EB7/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0010111EB7,Bacillus cabrialesii,206,2487276
UniRef100_A0A6N3G722/6-206,Cluster: Stage V sporulation protein AA,A0A6N3G722,[Ruminococcus] torques,212,33039
UniRef100_UPI00125DD87C/1-205,Cluster: stage V sporulation protein SpoVAA,UPI00125DD87C,Bacillus subtilis,206,1423
UniRef100_A0A561X4M5/1-206,Cluster: Stage V sporulation protein AA,A0A561X4M5,Geobacillus sp. C56-T2,207,600773
UniRef100_UPI000D043BF3/1-205,Cluster: stage V sporulation protein SpoVAA,UPI000D043BF3,Bacillus subtilis,206,1423
UniRef100_A0A355YIS1/3-201,Cluster: Stage V sporulation protein AA,A0A355YIS1,Lachnospiraceae bacterium,208,1898203
UniRef100_UPI001C8EBA3F/1-205,Cluster: stage V sporulation protein AA,UPI001C8EBA3F,Bacillus subtilis,206,1423
UniRef100_M4KSW8/2-206,Cluster: Stage V sporulation protein AA,M4KSW8,Bacillus subtilis XF-1,207,1233100
UniRef100_C0ZC65/1-201,Cluster: Stage V sporulation protein AA,C0ZC65,Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599),204,358681
UniRef100_UPI000306153C/1-203,Cluster: stage V sporulation protein AA,UPI000306153C,Calidifontibacillus oryziterrae,207,1191699
UniRef100_A0A374JXH4/6-206,Cluster: Stage V sporulation protein AA,A0A374JXH4,Ruminococcus sp. OM07-7,212,2293234
UniRef100_UPI0009B6F456/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0009B6F456,Bacillus subtilis,206,1423
UniRef100_A0A3E2WW58/6-206,Cluster: Stage V sporulation protein AA,A0A3E2WW58,Hungatella hathewayi,221,154046
UniRef100_A0A373QR04/6-206,Cluster: Stage V sporulation protein AA,A0A373QR04,Ruminococcus sp. AM49-8,212,2293223
UniRef100_A0A373PWK4/6-206,Cluster: Stage V sporulation protein AA,A0A373PWK4,Ruminococcus sp. AM57-5,212,2293227
UniRef100_A0A2H5KMJ9/1-205,Cluster: Stage V sporulation protein AA,A0A2H5KMJ9,Bacillus caldolyticus,207,1394
UniRef100_A0A1S8GED3/1-205,Cluster: SporV_AA domain-containing protein,A0A1S8GED3,Bacillus mycoides,206,1405
UniRef100_UPI000DA5F10F/1-205,Cluster: stage V sporulation protein AA,UPI000DA5F10F,Bacillus massiliglaciei,206,1816693
UniRef100_A0A3A5I3R3/1-205,Cluster: Stage V sporulation protein AA,A0A3A5I3R3,Bacillus subtilis,206,1423
UniRef100_A0A4Q0VW46/5-205,Cluster: Stage V sporulation protein AA,A0A4Q0VW46,Anaerobacillus alkaliphilus,206,1548597
UniRef100_UPI000826AD74/1-205,Cluster: stage V sporulation protein AA,UPI000826AD74,Geobacillus jurassicus,207,235932
UniRef100_A0A268KB52/1-205,Cluster: Stage V sporulation protein AA,A0A268KB52,Bacillus sp. 7884-1,206,2021693
UniRef100_A0A5D4NAF1/1-205,Cluster: Stage V sporulation protein AA,A0A5D4NAF1,Bacillus subtilis,206,1423
UniRef100_A0A1Q9FYX7/1-205,Cluster: Stage V sporulation protein AA,A0A1Q9FYX7,Bacillus licheniformis,206,1402
UniRef100_UPI001BA1EA96/1-205,Cluster: stage V sporulation protein AA,UPI001BA1EA96,Bacillus subtilis,206,1423
UniRef100_A0A090IZW7/7-209,Cluster: Stage V sporulation protein AA,A0A090IZW7,Caldibacillus thermoamylovorans,210,35841
UniRef100_A0A0K9MA93/1-201,Cluster: Stage V sporulation protein AA,A0A0K9MA93,Bacillus sp. FJAT-27238,204,1679167
UniRef100_UPI001AE57483/9-204,Cluster: stage V sporulation protein AA,UPI001AE57483,unclassified Paenibacillus,218,185978
UniRef100_A0A223EM68/5-206,Cluster: Stage V sporulation protein AA,A0A223EM68,Peribacillus simplex NBRC 15720 = DSM 1321,207,1349754
UniRef100_UPI0011DE4747/3-205,Cluster: stage V sporulation protein AA,UPI0011DE4747,Peribacillus simplex,206,1478
UniRef100_A0A1Y4X5L9/1-201,Cluster: Stage V sporulation protein AA,A0A1Y4X5L9,Brevibacillus brevis (Bacillus brevis),204,1393
UniRef100_A0A8B5Y0X4/4-205,Cluster: Stage V sporulation protein AA,A0A8B5Y0X4,Peribacillus simplex,206,1478
UniRef100_A0A174EDH3/6-206,Cluster: Stage V sporulation protein AA,A0A174EDH3,Faecalicatena contorta,221,39482
UniRef100_A0A2A5IUP4/2-205,Cluster: Stage V sporulation protein AA,A0A2A5IUP4,Bacillus pumilus (Bacillus mesentericus),206,1408
UniRef100_UPI00061F857C/1-205,Cluster: stage V sporulation protein SpoVAA,UPI00061F857C,Bacillus subtilis,206,1423
UniRef100_UPI001663C049/1-204,Cluster: stage V sporulation protein AA,UPI001663C049,Priestia taiwanensis,206,1347902
UniRef100_A0A2U8EH84/1-204,Cluster: Stage V sporulation protein AA,A0A2U8EH84,Caldibacillus thermoamylovorans,205,35841
UniRef100_A0A559KHE6/8-204,Cluster: Stage V sporulation protein AA,A0A559KHE6,Paenibacillus sp. JC52,214,2163881
UniRef100_UPI000B43A95A/1-205,Cluster: stage V sporulation protein SpoVAA,UPI000B43A95A,Bacillus subtilis,206,1423
UniRef100_UPI0003A14846/1-206,Cluster: stage V sporulation protein AA,UPI0003A14846,Bacillus halotolerans,207,260554
UniRef100_A0A2S0UBE7/8-204,Cluster: Stage V sporulation protein AA,A0A2S0UBE7,Paenibacillus sp. CAA11,213,1532905
UniRef100_A0A6P1HIT7/3-200,Cluster: Stage V sporulation protein AA,A0A6P1HIT7,Pontibacillus sp. HMF3514,210,2692425
UniRef100_UPI001BE65122/4-205,Cluster: Stage V sporulation protein AA,UPI001BE65122,Bacillus sp. ISL-34,206,2819121
UniRef100_UPI0007D8C0EB/1-201,Cluster: stage V sporulation protein AA,UPI0007D8C0EB,Brevibacillus brevis (Bacillus brevis),204,1393
UniRef100_UPI001CDC9A68/1-205,Cluster: stage V sporulation protein AA,UPI001CDC9A68,Bacillus sp. TSO22,206,2834414
UniRef100_A0A8E8TFF8/1-205,Cluster: Stage V sporulation protein SpoVAA,A0A8E8TFF8,Bacillus subtilis,206,1423
UniRef100_UPI0009EC653F/7-202,Cluster: stage V sporulation protein AA,UPI0009EC653F,Paenibacillus sp. Soil750,210,1736398
UniRef100_A0A7V8GGS7/1-205,Cluster: Stage V sporulation protein AA,A0A7V8GGS7,Bacillus sp. SKDU12,206,1337053
UniRef100_UPI00078554DD/3-204,Cluster: stage V sporulation protein AA,UPI00078554DD,Bacillales,205,1385
UniRef100_A0A3M8B564/1-201,Cluster: Stage V sporulation protein AA,A0A3M8B564,Brevibacillus gelatini,204,1655277
UniRef100_A0A0D0FGN0/7-209,Cluster: SporV_AA domain-containing protein,A0A0D0FGN0,Caldibacillus thermoamylovorans,210,35841
UniRef100_UPI0013B80881/1-205,Cluster: stage V sporulation protein SpoVAA,UPI0013B80881,Bacillus subtilis,206,1423
UniRef100_UPI001BE6630E/1-205,Cluster: stage V sporulation protein AA,UPI001BE6630E,Bacillus sp. ISL-18,206,2819118
UniRef100_A0A0U5NX70/6-206,Cluster: Stage V sporulation protein AA,A0A0U5NX70,Clostridium sp. C105KSO13,221,1776045
UniRef100_A0A220MEA9/1-201,Cluster: Stage V sporulation protein AA,A0A220MEA9,Brevibacillus formosus,204,54913
UniRef100_A0A267TZJ7/1-204,Cluster: Stage V sporulation protein AA,A0A267TZJ7,Caldibacillus hisashii,205,996558
UniRef100_UPI0009885182/4-200,Cluster: stage V sporulation protein AA,UPI0009885182,Caenibacillus caldisaponilyticus,206,1674942
UniRef100_A0A229UYE4/7-202,Cluster: Stage V sporulation protein AA,A0A229UYE4,Paenibacillus rigui,210,554312
UniRef100_A0A2P7VKV5/1-201,Cluster: Stage V sporulation protein AA,A0A2P7VKV5,Brevibacillus fortis,204,2126352
UniRef100_UPI000F074E83/1-205,Cluster: stage V sporulation protein SpoVAA,UPI000F074E83,Bacillus subtilis,206,1423
UniRef100_A0A841QAJ2/3-201,Cluster: Stage V sporulation protein AA,A0A841QAJ2,Salirhabdus euzebyi,204,394506
UniRef100_A0A0J1GF45/4-204,Cluster: SporV_AA domain-containing protein,A0A0J1GF45,Robinsoniella sp. RHS,211,1504536
UniRef100_UPI001C0D649B/6-206,Cluster: stage V sporulation protein AA,UPI001C0D649B,Faecalicatena faecalis,221,2726362
UniRef100_U6SV61/5-199,Cluster: Stage V sporulation protein AA,U6SV61,Alkalihalophilus marmarensis DSM 21297,219,1188261
