id,name,RepID,species,len,Tax
UniRef100_A0A1F8UKJ1/3-335,Cluster: Stage V sporulation protein AD,A0A1F8UKJ1,Clostridiales bacterium GWE2_32_10,335,1797681
UniRef100_A0A1D9FM01/3-333,Cluster: Stage V sporulation protein AD,A0A1D9FM01,Clostridium formicaceticum,334,1497
UniRef100_A0A845LCT8/2-335,Cluster: Stage V sporulation protein AD,A0A845LCT8,Heliomicrobium undosum,336,121734
UniRef100_A0A1X7D1T3/4-333,Cluster: Stage V sporulation protein AD,A0A1X7D1T3,Priestia filamentosa,338,1402861
UniRef100_A0A6I6DHF7/3-333,Cluster: Stage V sporulation protein AD (SpoVAD),A0A6I6DHF7,Candidatus Syntrophocurvum alkaliphilum,333,2293317
UniRef100_UPI0004843B24/3-332,Cluster: stage V sporulation protein AD,UPI0004843B24,Clostridium lundense,333,319475
UniRef100_UPI000DCA8076/4-333,Cluster: stage V sporulation protein AD,UPI000DCA8076,Priestia endophytica,338,135735
UniRef100_A0A1M7JC77/4-335,Cluster: Stage V sporulation protein AD,A0A1M7JC77,Caldanaerovirga acetigignens,336,447595
UniRef100_A0A833HQ43/4-336,Cluster: Stage V sporulation protein AD,A0A833HQ43,Alkaliphilus serpentinus,337,1482731
UniRef100_UPI00119D4921/2-334,Cluster: stage V sporulation protein AD,UPI00119D4921,Bacillus paralicheniformis,339,1648923
UniRef100_A0A2A7MKY3/5-337,Cluster: Stage V sporulation protein AD,A0A2A7MKY3,Clostridium neonatale,338,137838
UniRef100_UPI0014912000/3-334,Cluster: stage V sporulation protein AD,UPI0014912000,Paenibacillus phytorum,339,2654977
UniRef100_A0A267MBP9/4-336,Cluster: Stage V sporulation protein AD,A0A267MBP9,Anaeromicrobium sediminis,338,1478221
UniRef100_A0A7Y8RVE2/2-334,Cluster: Stage V sporulation protein AD,A0A7Y8RVE2,Bacillus sp.,339,1409
UniRef100_A0A1G9WR98/3-334,Cluster: Stage V sporulation protein AD,A0A1G9WR98,Paenibacillus sp. yr247,339,1761880
UniRef100_UPI001CF3FF2D/3-333,Cluster: stage V sporulation protein AD,UPI001CF3FF2D,Clostridium tagluense,333,360422
UniRef100_UPI00145AEE87/3-334,Cluster: stage V sporulation protein AD,UPI00145AEE87,Paenibacillus aquistagni,336,1852522
UniRef100_A0A419SUW9/3-333,Cluster: Stage V sporulation protein AD,A0A419SUW9,Thermohalobacter berrensis,333,99594
UniRef100_UPI001C7C9FA1/3-333,Cluster: stage V sporulation protein AD,UPI001C7C9FA1,Clostridium estertheticum,333,238834
UniRef100_UPI00063F7C48/3-333,Cluster: stage V sporulation protein AD,UPI00063F7C48,Aneurinibacillus tyrosinisolvens,335,1443435
UniRef100_UPI001AA4D7A1/3-333,Cluster: stage V sporulation protein AD,UPI001AA4D7A1,Clostridium polyendosporum,333,69208
UniRef100_A0A7X3LFI1/3-334,Cluster: Stage V sporulation protein AD,A0A7X3LFI1,Paenibacillus sp. HJL G12,336,2691084
UniRef100_R5PMB1/1-333,Cluster: Stage V sporulation protein AD,R5PMB1,Clostridium sp. CAG:780,334,1262839
UniRef100_UPI00157BAF41/6-335,Cluster: stage V sporulation protein AD,UPI00157BAF41,Paenibacillus chitinolyticus,338,79263
UniRef100_A0A410X1J8/7-336,Cluster: Stage V sporulation protein AD,A0A410X1J8,Paenibacillus chitinolyticus,339,79263
UniRef100_A0A353GV63/3-333,Cluster: Stage V sporulation protein AD,A0A353GV63,Firmicutes bacterium,333,1879010
UniRef100_A0A0L0WCX1/4-336,Cluster: Stage V sporulation protein AD,A0A0L0WCX1,Gottschalkia purinilytica (Clostridium purinilyticum),338,1503
UniRef100_A0A2V5JYE2/3-334,Cluster: Stage V sporulation protein AD,A0A2V5JYE2,Paenibacillus flagellatus,337,2211139
UniRef100_R6GRY6/3-335,Cluster: Stage V sporulation protein AD,R6GRY6,Clostridium sp. CAG:557,336,1262819
UniRef100_A0A4U7JCW4/4-336,Cluster: Stage V sporulation protein AD,A0A4U7JCW4,Ruminiclostridium herbifermentans,339,2488810
UniRef100_UPI0006B556C8/4-336,Cluster: stage V sporulation protein AD,UPI0006B556C8,Inediibacterium massiliense,339,1658111
UniRef100_Q65HU8/2-333,Cluster: SpoVAD,Q65HU8,Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46),339,279010
UniRef100_UPI00142428FB/3-334,Cluster: stage V sporulation protein AD,UPI00142428FB,Paenibacillus lupini,339,1450204
UniRef100_A0A8D5UF54/4-332,Cluster: Stage V sporulation protein AD,A0A8D5UF54,Polycladomyces abyssicola,339,1125966
UniRef100_A0A1V4IQZ3/3-333,Cluster: Stage V sporulation protein AD,A0A1V4IQZ3,Clostridium oryzae,333,1450648
UniRef100_A0A1J0GG75/3-333,Cluster: Stage V sporulation protein AD,A0A1J0GG75,Clostridium estertheticum subsp. estertheticum,333,1552
UniRef100_UPI0013E98F89/3-333,Cluster: stage V sporulation protein AD,UPI0013E98F89,Clostridium,333,1485
UniRef100_A0A401UKB4/3-333,Cluster: Stage V sporulation protein AD,A0A401UKB4,Clostridium tagluense,333,360422
UniRef100_UPI00048C4F36/4-335,Cluster: stage V sporulation protein AD,UPI00048C4F36,Thermoanaerobacter thermocopriae,337,29350
UniRef100_A0A841SZV4/2-334,Cluster: Stage V sporulation protein AD,A0A841SZV4,Cohnella thailandensis,334,557557
UniRef100_A0A7W1X7Y9/5-337,Cluster: Stage V sporulation protein AD,A0A7W1X7Y9,Thermoactinomyces daqus,344,1329516
UniRef100_R9IZ99/4-335,Cluster: Stage V sporulation protein AD,R9IZ99,Lachnospiraceae bacterium 3-1,337,397288
UniRef100_UPI001959522C/3-333,Cluster: stage V sporulation protein AD,UPI001959522C,Desulfohalotomaculum tongense,335,1216062
UniRef100_UPI00135C4F7F/3-334,Cluster: stage V sporulation protein AD,UPI00135C4F7F,Paenibacillus,336,44249
UniRef100_A0A0Q9R830/3-334,Cluster: Stage V sporulation protein AD,A0A0Q9R830,Paenibacillus sp. Soil787,339,1736411
UniRef100_A0A3N6B7T5/4-333,Cluster: Uncharacterized protein,A0A3N6B7T5,Priestia endophytica,338,135735
UniRef100_A0A1M4SD70/3-333,Cluster: Stage V sporulation protein AD,A0A1M4SD70,Desulfotomaculum putei DSM 12395,335,1121429
UniRef100_UPI00189C74C2/2-334,Cluster: stage V sporulation protein AD,UPI00189C74C2,Bacillus paralicheniformis,339,1648923
UniRef100_A0A364K0Y2/4-333,Cluster: Stage V sporulation protein AD,A0A364K0Y2,Thermoflavimicrobium sp. FBKL4.011,338,2137476
UniRef100_UPI00110E1EB6/3-334,Cluster: stage V sporulation protein AD,UPI00110E1EB6,Paenibacillus mesophilus,338,2582849
UniRef100_UPI000DD0EC0C/4-333,Cluster: stage V sporulation protein AD,UPI000DD0EC0C,Clostridium,333,1485
UniRef100_UPI000403F825/3-334,Cluster: stage V sporulation protein AD,UPI000403F825,Paenibacillus,339,44249
UniRef100_A0A4Q2LQI1/3-334,Cluster: Stage V sporulation protein AD,A0A4Q2LQI1,Paenibacillaceae bacterium,339,2003592
UniRef100_A0A3R6DLH2/8-339,Cluster: Stage V sporulation protein AD,A0A3R6DLH2,Roseburia intestinalis,341,166486
UniRef100_UPI001B1D17D3/3-336,Cluster: stage V sporulation protein AD,UPI001B1D17D3,Paenibacillus antibioticophila,338,1274374
UniRef100_A0A4S2DLV9/7-339,Cluster: Stage V sporulation protein AD,A0A4S2DLV9,Clostridium sartagoforme,345,84031
UniRef100_A0A511VAD8/3-333,Cluster: Stage V sporulation protein AD,A0A511VAD8,Aneurinibacillus danicus,333,267746
UniRef100_UPI00166A8A03/3-333,Cluster: stage V sporulation protein AD,UPI00166A8A03,Fictibacillus barbaricus,337,182136
UniRef100_A0A3A9KA87/4-335,Cluster: Stage V sporulation protein AD,A0A3A9KA87,Thermoanaerobacteraceae bacterium SP2,336,2292448
UniRef100_A0A369BI25/3-333,Cluster: Stage V sporulation protein AD,A0A369BI25,Anaerobacterium chartisolvens,333,1297424
UniRef100_A0A5C8M8B9/3-334,Cluster: Stage V sporulation protein AD,A0A5C8M8B9,Paenibacillus sp. N3.4,339,2603222
UniRef100_A0A433RLI2/2-334,Cluster: Stage V sporulation protein AD,A0A433RLI2,Cohnella sp. AR92,334,648716
UniRef100_UPI000BE3F7A4/4-333,Cluster: stage V sporulation protein AD,UPI000BE3F7A4,Clostridium tertium,333,1559
UniRef100_A0A2N2DHK2/3-333,Cluster: Stage V sporulation protein AD,A0A2N2DHK2,Firmicutes bacterium HGW-Firmicutes-14,333,2013775
UniRef100_A0A6I0CFU8/4-333,Cluster: Stage V sporulation protein AD,A0A6I0CFU8,Priestia endophytica,338,135735
UniRef100_A0A329ELP4/4-333,Cluster: Stage V sporulation protein AD,A0A329ELP4,Priestia endophytica,338,135735
UniRef100_A0A650MFY7/5-337,Cluster: Stage V sporulation protein AD,A0A650MFY7,Clostridium neonatale,338,137838
UniRef100_UPI001782B7AB/3-335,Cluster: stage V sporulation protein AD,UPI001782B7AB,Paenibacillus arenosi,338,2774142
UniRef100_UPI001AEA88C4/3-335,Cluster: stage V sporulation protein AD,UPI001AEA88C4,Paenibacillus shirakamiensis,337,1265935
UniRef100_UPI0004B3FA90/3-333,Cluster: stage V sporulation protein AD,UPI0004B3FA90,[Clostridium] dakarense,333,1301100
UniRef100_A0A6B8RK00/3-335,Cluster: Stage V sporulation protein AD,A0A6B8RK00,Paenibacillus psychroresistens,338,1778678
UniRef100_UPI001C0CBA7E/3-333,Cluster: stage V sporulation protein AD,UPI001C0CBA7E,Clostridium estertheticum,333,238834
UniRef100_A0A0C2URI5/3-336,Cluster: SpoVAD,A0A0C2URI5,Paenibacillus sp. VKM B-2647,340,1590651
UniRef100_A0A0F2J8H9/3-333,Cluster: Stage V sporulation protein AD (SpoVAD),A0A0F2J8H9,Desulfosporosinus sp. I2,334,1617025
UniRef100_V9HHF7/9-341,Cluster: Stage V sporulation protein AD,V9HHF7,Clostridium sp. 7_2_43FAA,344,457396
UniRef100_UPI001CF1F9FB/3-333,Cluster: stage V sporulation protein AD,UPI001CF1F9FB,Clostridium estertheticum,333,238834
UniRef100_A0A2T0BKJ0/3-332,Cluster: Stage V sporulation protein AD,A0A2T0BKJ0,Clostridium vincentii,333,52704
UniRef100_A0A4P6F4I1/3-333,Cluster: Stage V sporulation protein AD,A0A4P6F4I1,Paenibacillus protaetiae,336,2509456
UniRef100_A0A1X7IC19/3-334,Cluster: Stage V sporulation protein AD,A0A1X7IC19,Paenibacillus aquistagni,336,1852522
UniRef100_A0A3T1DDR8/3-335,Cluster: Stage V sporulation protein AD,A0A3T1DDR8,Cohnella abietis,338,2507935
UniRef100_A0A5C4THL2/3-334,Cluster: Stage V sporulation protein AD,A0A5C4THL2,Paenibacillus hemerocallicola,338,1172614
UniRef100_UPI00041BB693/3-335,Cluster: stage V sporulation protein AD,UPI00041BB693,Paenibacillus assamensis,338,311244
UniRef100_A0A109QHS6/3-333,Cluster: Stage V sporulation protein AD,A0A109QHS6,Aneurinibacillus sp. XH2,333,1450761
UniRef100_A0A430JBV7/3-334,Cluster: Stage V sporulation protein AD,A0A430JBV7,Paenibacillus whitsoniae,339,2496558
UniRef100_H6CPN5/3-334,Cluster: Stage V sporulation protein AD,H6CPN5,Paenibacillus sp. Aloe-11,338,1050222
UniRef100_A0A847NCR0/4-336,Cluster: Stage V sporulation protein AD,A0A847NCR0,Gracilibacteraceae bacterium,342,2699748
UniRef100_A0A1H1ZJB5/2-335,Cluster: Stage V sporulation protein AD,A0A1H1ZJB5,Paenibacillaceae bacterium GAS479,339,1882832
UniRef100_A0A101E5N7/4-335,Cluster: Stage V sporulation protein AD,A0A101E5N7,Caldanaerobacter subterraneus,338,911092
UniRef100_A0A650MEB8/3-333,Cluster: Stage V sporulation protein AD,A0A650MEB8,Clostridium neonatale,333,137838
UniRef100_A0A559J3A7/3-335,Cluster: Stage V sporulation protein AD,A0A559J3A7,Paenibacillus sp. N4,338,2590547
UniRef100_UPI000416AE8B/3-334,Cluster: stage V sporulation protein AD,UPI000416AE8B,Desulfallas alcoholivorax,335,265477
UniRef100_A0A6I7FE56/2-334,Cluster: Stage V sporulation protein AD,A0A6I7FE56,Bacillus sp. NSP9.1,339,1071078
UniRef100_A0A0Q9L0X4/4-334,Cluster: Stage V sporulation protein AD,A0A0Q9L0X4,Paenibacillus sp. Soil522,337,1736388
UniRef100_UPI0005C9FA27/3-336,Cluster: stage V sporulation protein AD,UPI0005C9FA27,Paenibacillus antibioticophila,338,1274374
UniRef100_UPI0018847FF3/3-334,Cluster: stage V sporulation protein AD,UPI0018847FF3,Paenibacillus donghaensis,336,414771
UniRef100_UPI001B1B828F/3-334,Cluster: stage V sporulation protein AD,UPI001B1B828F,Paenibacillus dendritiformis,339,130049
UniRef100_A0A0U2WKY7/3-334,Cluster: SpoVAD,A0A0U2WKY7,Paenibacillus sp. 32O-W,337,1695218
UniRef100_UPI001AFDEFBA/3-334,Cluster: stage V sporulation protein AD,UPI001AFDEFBA,Paenibacillus azoreducens,336,116718
UniRef100_R5YWP5/4-335,Cluster: Stage V sporulation protein AD,R5YWP5,Eubacterium sp. CAG:156,336,1262880
UniRef100_UPI001AE675D5/4-335,Cluster: stage V sporulation protein AD,UPI001AE675D5,Thermoanaerobacterium butyriciformans,337,1702242
UniRef100_A0A1D8GP47/3-332,Cluster: Stage V sporulation protein AD,A0A1D8GP47,Geosporobacter ferrireducens,333,1424294
UniRef100_UPI001266BDE6/3-334,Cluster: stage V sporulation protein AD,UPI001266BDE6,Paenibacillus brasilensis,338,128574
UniRef100_A0A7X9S580/4-336,Cluster: Stage V sporulation protein AD,A0A7X9S580,Clostridium sp. SM-530-WT-3G,337,2725303
UniRef100_A0A1W1VYM5/6-338,Cluster: Stage V sporulation protein AD,A0A1W1VYM5,Thermanaeromonas toyohensis ToBE,339,698762
UniRef100_A0A1W1WYY9/3-332,Cluster: Stage V sporulation protein AD,A0A1W1WYY9,Clostridium acidisoli DSM 12555,333,1121291
UniRef100_A0A1Q6M3Z4/2-334,Cluster: Stage V sporulation protein AD,A0A1Q6M3Z4,Clostridium sp. CAG:245_30_32,334,1896986
UniRef100_A0A0H3J1M9/3-332,Cluster: Stage V sporulation protein AD,A0A0H3J1M9,Clostridium pasteurianum DSM 525 = ATCC 6013,333,1262449
UniRef100_A0A6N7XLY6/4-335,Cluster: Stage V sporulation protein AD,A0A6N7XLY6,Tissierella pigra,338,2607614
UniRef100_UPI001C02F90F/4-335,Cluster: stage V sporulation protein AD,UPI001C02F90F,Ruminococcus sp. MCC718,336,2592649
UniRef100_UPI00047B720E/4-337,Cluster: stage V sporulation protein AD,UPI00047B720E,Alkaliphilus transvaalensis,340,114628
UniRef100_UPI0018D98D3A/3-334,Cluster: stage V sporulation protein AD,UPI0018D98D3A,Paenibacillus sp. GSMTC-2017,338,2794350
UniRef100_A0A316SHK3/2-334,Cluster: Stage V sporulation protein AD,A0A316SHK3,Clostridium sp.,334,1506
UniRef100_A0A5N7IMY3/3-333,Cluster: Stage V sporulation protein AD,A0A5N7IMY3,Clostridium estertheticum,333,238834
UniRef100_A0A358QV20/3-334,Cluster: Stage V sporulation protein AD,A0A358QV20,Desulfotomaculum sp.,336,41211
UniRef100_UPI00187739B6/3-333,Cluster: stage V sporulation protein AD,UPI00187739B6,Cytobacillus luteolus,338,682179
UniRef100_A0A0D1WM10/3-333,Cluster: SpoVAD,A0A0D1WM10,Aneurinibacillus migulanus (Bacillus migulanus),333,47500
UniRef100_UPI00082D9754/8-340,Cluster: stage V sporulation protein AD,UPI00082D9754,Clostridium nigeriense,342,1805470
UniRef100_A0A7C6NGN4/3-334,Cluster: Stage V sporulation protein AD,A0A7C6NGN4,Peptococcaceae bacterium,335,2052179
UniRef100_A0A0Q7JR04/3-334,Cluster: Stage V sporulation protein AD,A0A0Q7JR04,Paenibacillus sp. Root444D2,339,1736538
UniRef100_UPI000B3B8F15/5-333,Cluster: stage V sporulation protein AD,UPI000B3B8F15,Paenibacillus apiarius,335,46240
UniRef100_UPI001BA80637/1-337,Cluster: stage V sporulation protein AD,UPI001BA80637,Paenibacillus sp. Marseille-Q4541,340,2831522
UniRef100_A0A0D5NPU6/3-334,Cluster: SpoVAD,A0A0D5NPU6,Paenibacillus beijingensis,339,1126833
UniRef100_A0A4R5KQ27/3-334,Cluster: Stage V sporulation protein AD,A0A4R5KQ27,Paenibacillus piri,336,2547395
UniRef100_A0A7Y6U3N1/2-333,Cluster: Stage V sporulation protein AD,A0A7Y6U3N1,Bacillus licheniformis,339,1402
UniRef100_A0A7M2ABI2/1-336,Cluster: Stage V sporulation protein AD,A0A7M2ABI2,Paenibacillus sp. JNUCC-31,338,2777983
UniRef100_UPI001C122B0F/3-336,Cluster: stage V sporulation protein AD,UPI001C122B0F,Paenibacillus sp. MSJ-6,338,2841508
UniRef100_UPI000DCA5F3A/4-333,Cluster: stage V sporulation protein AD,UPI000DCA5F3A,Priestia endophytica,338,135735
UniRef100_UPI00177B0EA9/8-340,Cluster: stage V sporulation protein AD,UPI00177B0EA9,Clostridium sp. Sa3CUN1,342,2762246
UniRef100_UPI000EA3F368/3-336,Cluster: stage V sporulation protein AD,UPI000EA3F368,Paenibacillus aceti,340,1820010
UniRef100_UPI0010A8B174/3-334,Cluster: stage V sporulation protein AD,UPI0010A8B174,Paenibacillus dokdonensis,336,2567944
UniRef100_A0A163KXB0/5-335,Cluster: Stage V sporulation protein AD,A0A163KXB0,Paenibacillus glucanolyticus,337,59843
UniRef100_UPI001B13A12E/3-334,Cluster: stage V sporulation protein AD,UPI001B13A12E,Paenibacillus sp. J23TS9,336,2807193
UniRef100_UPI001C0C8DD2/3-332,Cluster: stage V sporulation protein AD,UPI001C0C8DD2,Clostridium algidicarnis,333,37659
UniRef100_A0A1I2YV41/3-334,Cluster: Stage V sporulation protein AD,A0A1I2YV41,Desulfallas arcticus DSM 17038,335,1121424
UniRef100_A0A2X2W7J3/3-335,Cluster: Stage V sporulation protein AD,A0A2X2W7J3,Clostridium cochlearium,340,1494
UniRef100_A0A0N0VMJ3/3-333,Cluster: SpoVAD,A0A0N0VMJ3,Bacillus sp. CHD6a,337,1643452
UniRef100_A0A0J5GZY6/3-333,Cluster: Stage V sporulation protein AD,A0A0J5GZY6,Bacillus sp. LL01,336,1665556
UniRef100_UPI0004AEB553/3-335,Cluster: stage V sporulation protein AD,UPI0004AEB553,Gorillibacterium massiliense,340,1280390
UniRef100_A0A841T6D0/3-334,Cluster: Stage V sporulation protein AD,A0A841T6D0,Cohnella thailandensis,342,557557
UniRef100_UPI00174B5E86/2-333,Cluster: stage V sporulation protein AD,UPI00174B5E86,Metabacillus idriensis,340,324768
UniRef100_A0A2N5FDW7/2-333,Cluster: Stage V sporulation protein AD,A0A2N5FDW7,Bacillus sp. UMB0893,340,2066053
UniRef100_UPI001B033220/3-336,Cluster: stage V sporulation protein AD,UPI001B033220,Paenibacillus sp. J31TS4,340,2807195
UniRef100_A0A2A5LPF6/5-335,Cluster: Stage V sporulation protein AD,A0A2A5LPF6,Paenibacillus lautus (Bacillus lautus),337,1401
UniRef100_UPI001C11B678/4-335,Cluster: stage V sporulation protein AD,UPI001C11B678,unclassified Paenibacillus,338,185978
UniRef100_A0A415JE81/2-333,Cluster: Stage V sporulation protein AD,A0A415JE81,Bacillus licheniformis,339,1402
UniRef100_A0A3B8K987/3-333,Cluster: Stage V sporulation protein AD,A0A3B8K987,Firmicutes bacterium,336,1879010
UniRef100_UPI0018CDC962/3-333,Cluster: stage V sporulation protein AD,UPI0018CDC962,Fictibacillus sp. 7GRE50,337,2745878
UniRef100_A0A4R2RA14/4-335,Cluster: Stage V sporulation protein AD,A0A4R2RA14,Tumebacillus sp. BK434,339,2512169
UniRef100_UPI000E75FC51/4-336,Cluster: stage V sporulation protein AD,UPI000E75FC51,Coprococcus sp. AF19-8AC,341,2293090
UniRef100_UPI000509F69D/3-333,Cluster: stage V sporulation protein AD,UPI000509F69D,Clostridium amazonitimonense,333,1499689
UniRef100_D3T8V0/4-335,Cluster: Stage V sporulation protein AD,D3T8V0,Thermoanaerobacter italicus (strain DSM 9252 / Ab9),337,580331
UniRef100_A0A2N2AJX1/3-333,Cluster: Stage V sporulation protein AD,A0A2N2AJX1,Firmicutes bacterium HGW-Firmicutes-8,333,2013789
UniRef100_A0A2A7MIZ5/3-333,Cluster: Stage V sporulation protein AD,A0A2A7MIZ5,Clostridium neonatale,333,137838
UniRef100_A0A2T0LJS8/4-332,Cluster: Stage V sporulation protein AD,A0A2T0LJS8,Planifilum fimeticola,333,201975
UniRef100_UPI0018982808/9-341,Cluster: stage V sporulation protein AD,UPI0018982808,unclassified Clostridium,344,2614128
UniRef100_A0A7X0RN14/3-334,Cluster: Stage V sporulation protein AD,A0A7X0RN14,Cohnella nanjingensis,342,1387779
UniRef100_A0A416I315/10-345,Cluster: Stage V sporulation protein AD,A0A416I315,Clostridium sp. AM54-37XD,346,2293038
UniRef100_K6SW96/6-338,Cluster: Stage V sporulation protein AD,K6SW96,Clostridium sp. Maddingley MBC34-26,339,1196322
UniRef100_A0A7V6TLQ9/4-336,Cluster: Stage V sporulation protein AD,A0A7V6TLQ9,Tissierellia bacterium,339,2049431
UniRef100_A0A7C9L527/3-333,Cluster: Stage V sporulation protein AD,A0A7C9L527,Firmicutes bacterium,334,1879010
UniRef100_UPI0014594797/3-335,Cluster: stage V sporulation protein AD,UPI0014594797,Clostridium cochlearium,340,1494
UniRef100_A0A2S6FVZ2/3-332,Cluster: Stage V sporulation protein AD,A0A2S6FVZ2,Clostridium algidicarnis DSM 15099,333,1121295
UniRef100_A0A6I2M576/3-333,Cluster: Stage V sporulation protein AD,A0A6I2M576,Metabacillus idriensis,337,324768
UniRef100_A0A1D9FN22/4-337,Cluster: Stage V sporulation protein AD,A0A1D9FN22,Clostridium formicaceticum,341,1497
UniRef100_A0A172TJQ3/4-335,Cluster: SpoVAD,A0A172TJQ3,Paenibacillus swuensis,338,1178515
UniRef100_A0A6B4LG55/6-338,Cluster: Stage V sporulation protein AD,A0A6B4LG55,Clostridium botulinum,339,1491
UniRef100_UPI000BF844CE/5-335,Cluster: stage V sporulation protein AD,UPI000BF844CE,Paenibacillus,337,44249
UniRef100_UPI00041B28EF/2-336,Cluster: stage V sporulation protein AD,UPI00041B28EF,Paenibacillus massiliensis,339,225917
UniRef100_UPI0001E2E2FE/4-336,Cluster: stage V sporulation protein AD,UPI0001E2E2FE,Acetivibrio cellulolyticus,339,35830
UniRef100_A0A0C2S2Q3/3-333,Cluster: Stage V sporulation protein AD,A0A0C2S2Q3,Jeotgalibacillus soli,337,889306
UniRef100_A0A399IQW3/6-338,Cluster: Stage V sporulation protein AD,A0A399IQW3,Clostridium chromiireducens,339,225345
UniRef100_A0A8G0Y8Y3/3-333,Cluster: Stage V sporulation protein AD,A0A8G0Y8Y3,Aneurinibacillus thermoaerophilus,333,143495
UniRef100_A0A1V4IT94/6-338,Cluster: Stage V sporulation protein AD,A0A1V4IT94,Clostridium chromiireducens,339,225345
UniRef100_UPI00197FDD63/5-333,Cluster: stage V sporulation protein AD,UPI00197FDD63,Paenibacillus apiarius,335,46240
UniRef100_A0A7X0S2D0/3-332,Cluster: Stage V sporulation protein AD,A0A7X0S2D0,Clostridium algidicarnis,333,37659
UniRef100_A0A0M0A9P1/6-338,Cluster: Stage V sporulation protein AD,A0A0M0A9P1,Clostridium botulinum,339,1491
UniRef100_A0A1H7W0Q8/5-335,Cluster: Stage V sporulation protein AD,A0A1H7W0Q8,Paenibacillus sp. cl141a,337,1761877
UniRef100_D5X7D2/12-343,Cluster: Stage V sporulation protein AD,D5X7D2,Thermincola potens (strain JR),349,635013
UniRef100_A0A223D0V2/4-335,Cluster: Stage V sporulation protein AD,A0A223D0V2,Tumebacillus algifaecis,339,1214604
UniRef100_A0A7X7BG42/6-337,Cluster: Stage V sporulation protein AD,A0A7X7BG42,Clostridiaceae bacterium,340,1898204
UniRef100_A0A1C5TMZ7/3-338,Cluster: Stage V sporulation protein AD,A0A1C5TMZ7,uncultured Coprococcus sp.,339,458253
UniRef100_UPI00063F929E/3-333,Cluster: stage V sporulation protein AD,UPI00063F929E,Aneurinibacillus tyrosinisolvens,335,1443435
UniRef100_A0A239DYA0/4-336,Cluster: Stage V sporulation protein AD,A0A239DYA0,Anaerovirgula multivorans,337,312168
UniRef100_A0A7M1SJL3/3-333,Cluster: Stage V sporulation protein AD,A0A7M1SJL3,Bacillus sp. HD4P25,338,2779776
UniRef100_A0A6N9K4H7/4-336,Cluster: Stage V sporulation protein AD,A0A6N9K4H7,Coprococcus sp. BIOML-A2,341,2584636
UniRef100_A0A373ZI78/10-345,Cluster: Stage V sporulation protein AD,A0A373ZI78,Clostridium sp. AF15-31,346,2292995
UniRef100_UPI00189D7C04/9-341,Cluster: stage V sporulation protein AD,UPI00189D7C04,Clostridium tertium,344,1559
UniRef100_A0A0L6W5P1/12-343,Cluster: Stage V sporulation protein AD,A0A0L6W5P1,Thermincola ferriacetica,349,281456
UniRef100_A0A1I2MXE5/4-332,Cluster: Stage V sporulation protein AD,A0A1I2MXE5,Planifilum fulgidum,333,201973
UniRef100_UPI00078314E8/1-336,Cluster: stage V sporulation protein AD,UPI00078314E8,Paenibacillus pabuli,338,1472
UniRef100_R6B3G9/2-334,Cluster: Stage V sporulation protein AD,R6B3G9,Clostridium sp. CAG:245,334,1262784
UniRef100_A0A6I0F371/3-333,Cluster: Stage V sporulation protein AD,A0A6I0F371,Alkaliphilus pronyensis,333,1482732
UniRef100_B0TIA6/2-335,Cluster: Stage v sporulation protein ad,B0TIA6,Heliobacterium modesticaldum (strain ATCC 51547 / Ice1),336,498761
UniRef100_A0A2M9MVL5/5-335,Cluster: Stage V sporulation protein AD,A0A2M9MVL5,Paenibacillus sp. GM2FR,337,2059268
UniRef100_A0A1I3NZG1/4-334,Cluster: Stage V sporulation protein AD,A0A1I3NZG1,Thermoflavimicrobium dichotomicum,337,46223
UniRef100_A0A4Q2LGQ4/3-333,Cluster: Stage V sporulation protein AD,A0A4Q2LGQ4,Paenibacillaceae bacterium,336,2003592
UniRef100_A0A5M9NCI0/3-333,Cluster: Stage V sporulation protein AD,A0A5M9NCI0,Clostridium sp. HV4-5-A1G,333,2004595
UniRef100_UPI0005099144/3-333,Cluster: stage V sporulation protein AD,UPI0005099144,Clostridium sp. NSJ-6,333,2763036
UniRef100_UPI001438DE9E/3-334,Cluster: stage V sporulation protein AD,UPI001438DE9E,Paenibacillus sp. HB172176,340,2493690
UniRef100_A0A174JFX7/6-338,Cluster: Stage V sporulation protein AD,A0A174JFX7,Clostridium disporicum,339,84024
UniRef100_A0A833MAR9/3-333,Cluster: Stage V sporulation protein AD,A0A833MAR9,Alkaliphilus serpentinus,333,1482731
UniRef100_A0A1H2YN20/2-337,Cluster: Stage V sporulation protein AD,A0A1H2YN20,Paenibacillus sp. PDC88,339,1884375
UniRef100_A0A3G6UX48/2-333,Cluster: Stage V sporulation protein AD,A0A3G6UX48,Bacillus sp. FJAT-42376,339,2014076
UniRef100_A0A381J6L7/3-332,Cluster: Stage V sporulation protein AD,A0A381J6L7,Clostridium putrefaciens,333,99675
UniRef100_A0A8D6R196/6-338,Cluster: Stage V sporulation protein AD,A0A8D6R196,Clostridium sp. C5S11,339,704125
UniRef100_G4HDX0/5-335,Cluster: Stage V sporulation protein AD,G4HDX0,Paenibacillus lactis 154,339,743719
UniRef100_A0A0G9LDW3/9-341,Cluster: Stage V sporulation protein AD,A0A0G9LDW3,Clostridium sp. C8,344,1667357
