id,name,RepID,species,len,Tax
UniRef100_A0A1X9MC63/1-116,Cluster: SpoVA protein,A0A1X9MC63,Alkalihalobacillus krulwichiae,116,199441
UniRef100_UPI001BCB2708/1-116,Cluster: stage V sporulation protein AE,UPI001BCB2708,Xylanibacillus composti,116,1572762
UniRef100_A0A2C3HRL8/1-116,Cluster: Stage V sporulation protein AE,A0A2C3HRL8,Bacillus cereus,116,1396
UniRef100_A0A2A8RZP9/1-116,Cluster: Stage V sporulation protein AE,A0A2A8RZP9,Bacillus cereus,116,1396
UniRef100_A0A1G9N151/1-116,Cluster: Stage V sporulation protein AE,A0A1G9N151,Sediminibacillus halophilus,116,482461
UniRef100_A0A417YKI1/1-116,Cluster: Stage V sporulation protein AE,A0A417YKI1,Oceanobacillus profundus,116,372463
UniRef100_UPI001D0ACA90/3-117,Cluster: stage V sporulation protein AE,UPI001D0ACA90,Jeotgalibacillus sp. T12,119,2763266
UniRef100_UPI000B42E1C8/1-116,Cluster: stage V sporulation protein AE,UPI000B42E1C8,Gottfriedia luciferensis,116,178774
UniRef100_A0A7X2M0K7/1-116,Cluster: Stage V sporulation protein AE,A0A7X2M0K7,Metabacillus lacus,116,1983721
UniRef100_A0A2S8PAF1/1-116,Cluster: Stage V sporulation protein AE,A0A2S8PAF1,Paenibacillus sp. PCH8,116,2066524
UniRef100_UPI001C8806F5/1-116,Cluster: stage V sporulation protein AE,UPI001C8806F5,Alkalihalobacillus sp. TS-13,116,2842455
UniRef100_A0A127D2Y7/1-116,Cluster: Stage V sporulation protein AE,A0A127D2Y7,Peribacillus simplex,116,1478
UniRef100_UPI0008352A32/5-118,Cluster: stage V sporulation protein AE,UPI0008352A32,Neobacillus mesonae,118,1193713
UniRef100_W7YXZ8/1-116,Cluster: Stage V sporulation protein AE,W7YXZ8,Bacillus sp. JCM 19045,116,1460639
UniRef100_UPI0009958990/1-116,Cluster: stage V sporulation protein AE,UPI0009958990,Sutcliffiella halmapala,116,79882
UniRef100_A0A2P8HW20/1-116,Cluster: Stage V sporulation protein AE,A0A2P8HW20,Salsuginibacillus halophilus,116,517424
UniRef100_W7Y7R7/1-116,Cluster: Stage V sporulation protein AE,W7Y7R7,Paenibacillus pini JCM 16418,116,1236976
UniRef100_UPI001407EE8B/5-118,Cluster: stage V sporulation protein AE,UPI001407EE8B,Bacillus sp. C11,118,1178594
UniRef100_A0A8E9UP02/1-116,Cluster: Stage V sporulation protein AE,A0A8E9UP02,Bacillus mycoides,116,1405
UniRef100_UPI00194E21B5/4-118,Cluster: stage V sporulation protein AE,UPI00194E21B5,Bacillus sp. RD4P76,118,2810349
UniRef100_UPI000BF6CE83/1-116,Cluster: stage V sporulation protein AE,UPI000BF6CE83,Bacillus wiedmannii,116,1890302
UniRef100_A0A1B8W4Y6/1-116,Cluster: Stage V sporulation protein AE,A0A1B8W4Y6,Bacillus sp. FJAT-27264,116,1850362
UniRef100_A0A1S6IVT6/4-117,Cluster: Stage V sporulation protein AE,A0A1S6IVT6,Desulfotomaculum ferrireducens,117,1833852
UniRef100_UPI000BF71AFC/1-116,Cluster: stage V sporulation protein AE,UPI000BF71AFC,Bacillus cereus,116,1396
UniRef100_A0A2S5GH73/5-118,Cluster: Stage V sporulation protein AE,A0A2S5GH73,Jeotgalibacillus proteolyticus,118,2082395
UniRef100_A0A259T1M0/1-116,Cluster: Stage V sporulation protein AE,A0A259T1M0,Paenibacillus sp. XY044,116,2026089
UniRef100_UPI001C608A0B/1-116,Cluster: stage V sporulation protein AE,UPI001C608A0B,Cohnella sp. CFH 77786,116,2662265
UniRef100_A0A369BPU0/1-116,Cluster: Stage V sporulation protein AE,A0A369BPU0,Fontibacillus phaseoli,116,1416533
UniRef100_A0A0V8JQ05/1-116,Cluster: Stage V sporulation protein AEB,A0A0V8JQ05,Priestia veravalensis,116,1414648
UniRef100_A0A268E5E4/1-116,Cluster: Stage V sporulation protein AE,A0A268E5E4,Bacillus sp. 7586-K,116,2021690
UniRef100_UPI001A9DCF5C/1-116,Cluster: stage V sporulation protein AE,UPI001A9DCF5C,Metabacillus sp. BG109,116,2795218
UniRef100_UPI0005CCB53B/5-118,Cluster: stage V sporulation protein AE,UPI0005CCB53B,Bacillus alveayuensis,118,279215
UniRef100_UPI000A6F3CEE/5-118,Cluster: stage V sporulation protein AE,UPI000A6F3CEE,Anoxybacillus flavithermus,118,33934
UniRef100_UPI000717134B/1-116,Cluster: stage V sporulation protein AE,UPI000717134B,Fredinandcohnia humi,116,263474
UniRef100_C6IZM7/1-116,Cluster: Stage V sporulation protein AE,C6IZM7,Paenibacillus sp. oral taxon 786 str. D14,116,621372
UniRef100_A0A6I7FE13/1-116,Cluster: Stage V sporulation protein AE,A0A6I7FE13,Bacillus sp. NSP9.1,116,1071078
UniRef100_A0A5J5I1I5/5-118,Cluster: Stage V sporulation protein AE,A0A5J5I1I5,Niallia endozanthoxylicus,118,2036016
UniRef100_A0A1I1NEQ7/1-116,Cluster: Stage V sporulation protein AE,A0A1I1NEQ7,Bacillus sp. 491mf,116,1761755
UniRef100_A0A094IZL8/10-122,Cluster: Stage V sporulation protein AEB,A0A094IZL8,Anoxybacillus flavithermus,126,33934
UniRef100_UPI00036B5978/4-116,Cluster: stage V sporulation protein AE,UPI00036B5978,Brevibacillus laterosporus (Bacillus laterosporus),117,1465
UniRef100_A0A2N2D614/3-117,Cluster: Stage V sporulation protein AE,A0A2N2D614,Firmicutes bacterium HGW-Firmicutes-15,117,2013776
UniRef100_A0A514LDJ1/1-116,Cluster: Stage V sporulation protein AE,A0A514LDJ1,Salicibibacter halophilus,116,2502791
UniRef100_UPI00030FD31D/1-116,Cluster: stage V sporulation protein AE,UPI00030FD31D,Bacillus bingmayongensis,116,1150157
UniRef100_A0A1R1EU16/1-116,Cluster: Stage V sporulation protein AE,A0A1R1EU16,Paenibacillus rhizosphaerae,116,297318
UniRef100_A0A845LF17/3-117,Cluster: Stage V sporulation protein AE,A0A845LF17,Heliomicrobium gestii (Heliobacterium gestii),117,2699
UniRef100_R9C4R4/5-118,Cluster: Stage V sporulation protein AE,R9C4R4,Niallia nealsonii AAU1,118,1202533
UniRef100_A0A1G1RPA8/1-116,Cluster: Stage V sporulation protein AE,A0A1G1RPA8,Paenibacillus sp. RIFOXYA1_FULL_44_5,116,1801893
UniRef100_A0A231RU13/1-116,Cluster: Stage V sporulation protein AE,A0A231RU13,Cohnella sp. CIP 111063,116,1955714
UniRef100_A0A4V6NKT6/5-118,Cluster: Stage V sporulation protein AE,A0A4V6NKT6,Mesobacillus foraminis,118,279826
UniRef100_UPI0011CAF620/5-118,Cluster: stage V sporulation protein AE,UPI0011CAF620,Bacillus marasmi,118,1926279
UniRef100_A0A3E2JBH0/5-118,Cluster: Stage V sporulation protein AE,A0A3E2JBH0,Bacillus sp. V59.32b,118,1758642
UniRef100_A0A0M9DKT0/3-118,Cluster: Stage V sporulation protein AEB,A0A0M9DKT0,Lysinibacillus macroides,121,33935
UniRef100_A0A419SMZ0/3-117,Cluster: Stage V sporulation protein AE,A0A419SMZ0,Ammoniphilus oxalaticus,117,66863
UniRef100_A0A223D5F0/1-116,Cluster: Stage V sporulation protein AE,A0A223D5F0,Tumebacillus algifaecis,116,1214604
UniRef100_T0N5K0/3-117,Cluster: Stage V sporulation protein AEB,T0N5K0,Clostridium sp. BL8,117,1354301
UniRef100_UPI0004E1CCBF/5-118,Cluster: stage V sporulation protein AE,UPI0004E1CCBF,Bacillaceae,118,186817
UniRef100_A0A223D6H1/1-116,Cluster: Stage V sporulation protein AE,A0A223D6H1,Tumebacillus algifaecis,116,1214604
UniRef100_A0A556PX88/4-118,Cluster: Stage V sporulation protein AE,A0A556PX88,Allobacillus sp. SKP2-8,118,1955271
UniRef100_W4Q102/1-116,Cluster: Stage V sporulation protein AE,W4Q102,Alkalihalobacillus wakoensis JCM 9140,116,1236970
UniRef100_A0A562QD20/1-116,Cluster: Stage V sporulation protein AE,A0A562QD20,Alkalihalobacillus nanhaiisediminis,116,688079
UniRef100_UPI000BF3EE3C/1-116,Cluster: stage V sporulation protein AE,UPI000BF3EE3C,Bacillus cereus,116,1396
UniRef100_A0A327Y4M2/5-118,Cluster: Stage V sporulation protein AE,A0A327Y4M2,Anoxybacillus vitaminiphilus,118,581036
UniRef100_UPI001CFF2BA1/1-116,Cluster: stage V sporulation protein AE,UPI001CFF2BA1,Alkalihalobacillus hwajinpoensis,116,208199
UniRef100_UPI001C1E0936/4-118,Cluster: stage V sporulation protein AE,UPI001C1E0936,Allobacillus halotolerans,118,570278
UniRef100_A0A370GVN6/5-118,Cluster: Stage V sporulation protein AE,A0A370GVN6,Falsibacillus pallidus,118,493781
UniRef100_B0TIA5/4-117,"Cluster: Stage v sporulation protein ae, putative",B0TIA5,Heliobacterium modesticaldum (strain ATCC 51547 / Ice1),117,498761
UniRef100_A0A5Q2N5U1/3-118,Cluster: Stage V sporulation protein AE,A0A5Q2N5U1,Lysinibacillus pakistanensis,121,759811
UniRef100_UPI001C2173FE/5-118,Cluster: stage V sporulation protein AE,UPI001C2173FE,Bacillus sp. FJAT-29790,118,1895002
UniRef100_W4QA87/1-116,Cluster: Stage V sporulation protein AE,W4QA87,Alkalihalobacillus hemicellulosilyticus JCM 9152,116,1236971
UniRef100_UPI001BCA4145/5-118,Cluster: stage V sporulation protein AE,UPI001BCA4145,Bacillus sp. FJAT-49705,118,2833586
UniRef100_UPI0008257E00/1-116,Cluster: stage V sporulation protein AE,UPI0008257E00,Metabacillus fastidiosus,116,1458
UniRef100_A0A1V4VK70/4-117,Cluster: SpoVA protein,A0A1V4VK70,Pelotomaculum sp. PtaB.Bin104,117,1811693
UniRef100_UPI001CD665B8/4-118,Cluster: stage V sporulation protein AE,UPI001CD665B8,Bacillus tianshenii,118,1463404
UniRef100_UPI001BCBD1BB/1-116,Cluster: stage V sporulation protein AE,UPI001BCBD1BB,Bacillus toyonensis,116,155322
UniRef100_I3E5Q2/5-118,Cluster: Stage V sporulation protein AE,I3E5Q2,Bacillus methanolicus PB1,118,997296
UniRef100_A0A3Q9QTN4/5-118,Cluster: Stage V sporulation protein AE,A0A3Q9QTN4,Neobacillus mesonae,118,1193713
UniRef100_UPI001D15A1D9/1-116,Cluster: stage V sporulation protein AE,UPI001D15A1D9,Alkalihalobacillus sp. TRPH29,116,2879466
UniRef100_UPI0007785A3C/1-116,Cluster: stage V sporulation protein AE,UPI0007785A3C,Bacillus cereus,116,1396
UniRef100_A0A3S0KF43/5-119,Cluster: Stage V sporulation protein AE,A0A3S0KF43,Lysinibacillus telephonicus,122,1714840
UniRef100_UPI001C120AD2/1-116,Cluster: stage V sporulation protein AE,UPI001C120AD2,Paenibacillus sp. MSJ-6,116,2841508
UniRef100_A0A165B5J6/1-116,Cluster: Stage V sporulation protein AE (SpoVAE),A0A165B5J6,Bacillus subtilis,116,1423
UniRef100_UPI001883FC77/1-116,Cluster: stage V sporulation protein AE,UPI001883FC77,Alkalihalobacillus hwajinpoensis,116,208199
UniRef100_UPI0013D6BAAC/1-116,Cluster: stage V sporulation protein AE,UPI0013D6BAAC,Bacillus paranthracis,116,2026186
UniRef100_A0A160F9R2/5-118,Cluster: Stage V sporulation protein AE,A0A160F9R2,Anoxybacillus sp. B7M1,118,1490057
UniRef100_UPI000C845A50/4-118,Cluster: stage V sporulation protein AE,UPI000C845A50,Bacillus sp. Marseille-P3661,118,1936234
UniRef100_A0A1R0XHH6/1-116,Cluster: Stage V sporulation protein AE,A0A1R0XHH6,Paenibacillus odorifer,116,189426
UniRef100_A0A2A7WQ47/1-116,Cluster: Stage V sporulation protein AE,A0A2A7WQ47,Bacillus sp. AFS002410,116,2033481
UniRef100_A0A831X4U6/1-116,Cluster: Stage V sporulation protein AE,A0A831X4U6,Paenibacillaceae bacterium,116,2003592
UniRef100_A0A7X8DHH0/4-117,Cluster: Stage V sporulation protein AE,A0A7X8DHH0,Peptococcaceae bacterium,117,2052179
UniRef100_A0A6M0Q2F1/4-118,Cluster: Stage V sporulation protein AE,A0A6M0Q2F1,Bacillus mesophilus,118,1808955
UniRef100_A0A3A1QUS7/5-118,Cluster: Stage V sporulation protein AE,A0A3A1QUS7,Bacillus salacetis,118,2315464
UniRef100_UPI001CD6C790/1-116,Cluster: stage V sporulation protein AE,UPI001CD6C790,Halobacillus yeomjeoni,116,311194
UniRef100_A0A2C2UCN9/5-118,Cluster: Stage V sporulation protein AE,A0A2C2UCN9,Bacillus sp. AFS031507,118,2033496
UniRef100_UPI001661355C/1-116,Cluster: stage V sporulation protein AE,UPI001661355C,Alkalibacillus aidingensis,116,2747607
UniRef100_UPI000C244E93/1-116,Cluster: stage V sporulation protein AE,UPI000C244E93,Bacillus sp. FJAT-45037,116,2011007
UniRef100_UPI00166F62D9/1-116,Cluster: stage V sporulation protein AE,UPI00166F62D9,Priestia taiwanensis,116,1347902
UniRef100_UPI0005D0F9D7/4-118,Cluster: stage V sporulation protein AE,UPI0005D0F9D7,Bacillus alveayuensis,118,279215
UniRef100_A0A4R5ZRN1/1-116,Cluster: Stage V sporulation protein AE,A0A4R5ZRN1,Paenibacillus amylolyticus,116,1451
UniRef100_A0A7U4KIK9/1-116,Cluster: Stage V sporulation protein AEB,A0A7U4KIK9,Paenibacillus sp. FSL P4-0081,116,1536769
UniRef100_UPI0018CD7FD4/1-116,Cluster: stage V sporulation protein AE,UPI0018CD7FD4,unclassified Fictibacillus,116,2644029
UniRef100_A0A1H0S2S5/4-118,Cluster: Stage V sporulation protein AE,A0A1H0S2S5,Litchfieldia salsus,118,930152
UniRef100_A0A6H0TIP3/1-116,Cluster: Stage V sporulation protein AE,A0A6H0TIP3,Bacillus thuringiensis serovar andalousiensis,116,257985
UniRef100_A0A0K0GA21/1-116,Cluster: Stage V sporulation protein AEB,A0A0K0GA21,Bacilli bacterium VT-13-104,116,1637974
UniRef100_UPI001C491167/5-118,Cluster: stage V sporulation protein AE,UPI001C491167,Bacillus sp. sid0103,118,2856337
UniRef100_UPI0018D11E86/1-116,Cluster: stage V sporulation protein AE,UPI0018D11E86,Halobacillus sp. KCTC 3957,116,2755037
UniRef100_UPI001BE74439/5-118,Cluster: stage V sporulation protein AE,UPI001BE74439,Mesobacillus subterraneus,118,285983
UniRef100_UPI001AE40A78/1-116,Cluster: stage V sporulation protein AE,UPI001AE40A78,Paenibacillus eucommiae,116,1355755
UniRef100_UPI001BA60718/1-116,Cluster: stage V sporulation protein AE,UPI001BA60718,Paenibacillus sp. Marseille-Q4541,116,2831522
UniRef100_A0A2C2TQM4/1-116,Cluster: Stage V sporulation protein AE,A0A2C2TQM4,Bacillus cereus,116,1396
UniRef100_UPI001CBF091B/4-118,Cluster: stage V sporulation protein AE,UPI001CBF091B,Sutcliffiella horikoshii,118,79883
UniRef100_A0A371SH58/1-116,Cluster: Stage V sporulation protein AE,A0A371SH58,Bacillus sp. HNG,116,2293325
UniRef100_A0A6H1P0W0/5-118,Cluster: Stage V sporulation protein AE,A0A6H1P0W0,Priestia megaterium (Bacillus megaterium),118,1404
UniRef100_A0A4Y7RVN8/3-117,Cluster: Uncharacterized protein,A0A4Y7RVN8,Pelotomaculum propionicicum,117,258475
UniRef100_UPI0013D615EF/1-116,Cluster: stage V sporulation protein AE,UPI0013D615EF,Paenibacillus sp. ALJ109b,116,2709068
UniRef100_A0A846TE85/5-118,Cluster: Stage V sporulation protein AE,A0A846TE85,Mesobacillus selenatarsenatis,118,388741
UniRef100_A0A1Y3PTP2/1-116,Cluster: Stage V sporulation protein AE,A0A1Y3PTP2,Bacillus thermozeamaize,116,230954
UniRef100_UPI001CCE31E5/1-116,Cluster: stage V sporulation protein AE,UPI001CCE31E5,Bacillus sp. RAR_GA_16,116,2876774
UniRef100_UPI00119E776F/1-116,Cluster: stage V sporulation protein AE,UPI00119E776F,Fictibacillus,116,1329200
UniRef100_A0A7Z1HEF7/1-116,Cluster: Stage V sporulation protein AE,A0A7Z1HEF7,Bacillus pseudomycoides,116,64104
UniRef100_A0A0Q3WCB0/1-116,Cluster: Stage V sporulation protein AEB,A0A0Q3WCB0,Bacillus sp. FJAT-25509,116,1712029
UniRef100_UPI0018F10ADF/5-118,Cluster: stage V sporulation protein AE,UPI0018F10ADF,Bacillus renqingensis,118,2780093
UniRef100_UPI00106DDF18/1-116,Cluster: stage V sporulation protein AE,UPI00106DDF18,Brevibacillus migulae,116,1644114
UniRef100_A0A7Y6EXH8/1-116,Cluster: Stage V sporulation protein AE,A0A7Y6EXH8,Paenibacillus xylanilyticus,116,248903
UniRef100_A0A841QA58/1-116,Cluster: Stage V sporulation protein AE,A0A841QA58,Salirhabdus euzebyi,116,394506
UniRef100_A0A0J1IJM1/5-118,Cluster: Stage V sporulation protein AEB,A0A0J1IJM1,Niallia circulans (Bacillus circulans),118,1397
UniRef100_A0A841F1W1/1-116,Cluster: Stage V sporulation protein AE,A0A841F1W1,Paenibacillus sp. JGP012,116,2735914
UniRef100_A0A4R2R8M8/6-120,Cluster: Stage V sporulation protein AE,A0A4R2R8M8,Tumebacillus sp. BK434,120,2512169
UniRef100_UPI0013D87FBF/1-116,Cluster: stage V sporulation protein AE,UPI0013D87FBF,Paenibacillus favisporus,116,221028
UniRef100_UPI00030C2A08/1-115,Cluster: stage V sporulation protein AE,UPI00030C2A08,Brevibacillus massiliensis,116,1118054
UniRef100_UPI00166EE580/1-116,Cluster: stage V sporulation protein AE,UPI00166EE580,Paenibacillus segetis,116,1325360
UniRef100_A0A073K3K4/1-116,Cluster: Stage V sporulation protein AEB,A0A073K3K4,Bacillus manliponensis,116,574376
UniRef100_K2N5U9/1-116,Cluster: Spore germinant protein,K2N5U9,Bacillus xiamenensis,116,1178537
UniRef100_A0A0D7X5L1/1-116,Cluster: Stage V sporulation protein AE,A0A0D7X5L1,Paenibacillus terrae,116,159743
UniRef100_A0A0A8X9J3/5-118,Cluster: Stage V sporulation protein AE (SpoVAE),A0A0A8X9J3,Mesobacillus selenatarsenatis SF-1,118,1321606
UniRef100_UPI00037F80EC/1-116,Cluster: stage V sporulation protein AE,UPI00037F80EC,Paenibacillus daejeonensis,116,135193
UniRef100_UPI0009A69F77/5-118,Cluster: stage V sporulation protein AE,UPI0009A69F77,Mesobacillus jeotgali,118,129985
UniRef100_UPI0017474460/1-116,Cluster: stage V sporulation protein AE,UPI0017474460,Paenibacillus sp. PR3,116,2763503
UniRef100_UPI001AE2B2C6/1-116,Cluster: stage V sporulation protein AE,UPI001AE2B2C6,Paenibacillus sediminis,116,664909
UniRef100_A0A7V6PX54/3-117,Cluster: Stage V sporulation protein AE,A0A7V6PX54,Clostridiaceae bacterium,117,1898204
UniRef100_A0A6C1W8V6/1-116,Cluster: Stage V sporulation protein AE,A0A6C1W8V6,Bacillus licheniformis,116,1402
UniRef100_UPI000D0B2B07/1-116,Cluster: stage V sporulation protein AE,UPI000D0B2B07,Lentibacillus sp. Marseille-P4043,116,2040293
UniRef100_A0A4S4BYI6/1-116,Cluster: Stage V sporulation protein AE,A0A4S4BYI6,Metabacillus sediminilitoris,116,2567941
UniRef100_A0A0C2RAU2/5-118,Cluster: Stage V sporulation protein AEB,A0A0C2RAU2,Jeotgalibacillus campisalis,118,220754
UniRef100_A0A5M8RSJ6/1-116,Cluster: Stage V sporulation protein AE,A0A5M8RSJ6,Bacillus swezeyi,116,1925020
UniRef100_A0A0C2R7V5/1-116,Cluster: Stage V sporulation protein AEB,A0A0C2R7V5,Cohnella kolymensis,116,1590652
UniRef100_A0A4R5XWG1/5-118,Cluster: Stage V sporulation protein AE,A0A4R5XWG1,Jeotgalibacillus sp. S-D1,118,2552189
UniRef100_A0A0M9BPX0/1-116,Cluster: Stage V sporulation protein AEB,A0A0M9BPX0,Paenibacillus xylanivorans,116,1705561
UniRef100_A0A2K9KAR4/1-116,Cluster: Stage V sporulation protein AE,A0A2K9KAR4,Bacillus siamensis,116,659243
UniRef100_A0A3A9KA49/1-116,Cluster: Stage V sporulation protein AE,A0A3A9KA49,Salipaludibacillus neizhouensis,116,885475
UniRef100_A0A235BA22/1-116,Cluster: Stage V sporulation protein AE,A0A235BA22,Paludifilum halophilum,116,1642702
UniRef100_UPI001290E9BF/5-118,Cluster: stage V sporulation protein AE,UPI001290E9BF,Bacillus tepidiphilus,118,2652445
UniRef100_A0A7T5JQ04/1-116,Cluster: Stage V sporulation protein AE,A0A7T5JQ04,Brevibacillus composti,116,2796470
UniRef100_A0A1Y0YGX2/1-116,Cluster: Stage V sporulation protein AE,A0A1Y0YGX2,Bacillus licheniformis,116,1402
UniRef100_W4B6W0/1-116,Cluster: Stage V sporulation protein ae,W4B6W0,Paenibacillus sp. FSL R5-192,116,1226754
UniRef100_A0A2W6ND11/1-116,Cluster: Stage V sporulation protein AE,A0A2W6ND11,Paenibacillus silvae,116,1325358
UniRef100_A0A1I3NZI8/1-116,Cluster: Stage V sporulation protein AE,A0A1I3NZI8,Thermoflavimicrobium dichotomicum,116,46223
UniRef100_UPI0004148C54/1-116,Cluster: stage V sporulation protein AE,UPI0004148C54,Sediminibacillus,116,482460
UniRef100_R8PVT7/1-116,Cluster: Stage V sporulation protein AE,R8PVT7,Bacillus cereus VD136,116,1053234
UniRef100_UPI000997C58E/1-116,Cluster: stage V sporulation protein AE,UPI000997C58E,Evansella clarkii,116,79879
UniRef100_UPI001959BA07/4-118,Cluster: stage V sporulation protein AE,UPI001959BA07,Bacillus tianshenii,118,1463404
UniRef100_UPI0019621293/1-116,Cluster: stage V sporulation protein AE,UPI0019621293,Virgibacillus halotolerans,116,1071053
UniRef100_UPI00047A3A6F/3-117,Cluster: stage V sporulation protein AE,UPI00047A3A6F,Alkaliphilus transvaalensis,117,114628
UniRef100_UPI0009A5DD02/1-116,Cluster: stage V sporulation protein AE,UPI0009A5DD02,Halobacillus,116,45667
UniRef100_A0A7X8N0Q2/4-118,Cluster: Stage V sporulation protein AE,A0A7X8N0Q2,Bacillus sp. RO1,118,2722703
UniRef100_A0A0M1P1E4/1-116,Cluster: Stage V sporulation protein AEB,A0A0M1P1E4,Paenibacillus solani,116,1705565
UniRef100_UPI001C107E12/1-116,Cluster: stage V sporulation protein AE,UPI001C107E12,Virgibacillus sp. MSJ-26,117,2841522
UniRef100_UPI000653B3BC/1-116,Cluster: stage V sporulation protein AE,UPI000653B3BC,Bacillus glycinifermentans,116,1664069
UniRef100_A0A7X9UJQ5/1-116,Cluster: Stage V sporulation protein AE,A0A7X9UJQ5,Paenibacillus sp. SZ31,116,2725555
UniRef100_UPI0015670CB9/1-116,Cluster: stage V sporulation protein AE,UPI0015670CB9,Paenibacillus tritici,116,1873425
UniRef100_UPI001143E0FD/5-118,Cluster: stage V sporulation protein AE,UPI001143E0FD,Bacillus sp. 03113,118,2578211
UniRef100_A0A1Y3QDP8/1-116,Cluster: Stage V sporulation protein AE,A0A1Y3QDP8,Paenibacillaceae bacterium ZCTH02-B3,116,1861638
UniRef100_A0A6V8M3Y7/1-116,Cluster: Stage V sporulation protein AE,A0A6V8M3Y7,Paenibacillus curdlanolyticus,116,59840
UniRef100_A0A1R1QG07/1-116,Cluster: Stage V sporulation protein AE,A0A1R1QG07,Bacillus swezeyi,116,1925020
UniRef100_UPI0009970E64/1-116,Cluster: stage V sporulation protein AE,UPI0009970E64,Salipaludibacillus agaradhaerens (Bacillus agaradhaerens),116,76935
UniRef100_UPI0018691B6A/5-118,Cluster: stage V sporulation protein AE,UPI0018691B6A,Anoxybacillus flavithermus,118,33934
UniRef100_A0A7U6HB32/1-116,Cluster: Stage V sporulation protein AE,A0A7U6HB32,Bacillus anthracis,116,1392
UniRef100_A0A7Y8WM58/5-118,Cluster: Stage V sporulation protein AE,A0A7Y8WM58,Bacillus sp. EB106-08-02-XG196,118,2737049
UniRef100_UPI000279D136/1-116,Cluster: stage V sporulation protein AE,UPI000279D136,Bacillus cereus,116,1396
UniRef100_A0A5B8Z6M4/5-118,Cluster: Stage V sporulation protein AE,A0A5B8Z6M4,Bacillus dafuensis,118,1742359
UniRef100_A0A4Q7QV94/1-116,Cluster: Stage V sporulation protein AE,A0A4Q7QV94,Fictibacillus sp. BK138,116,2512121
UniRef100_A0A172TJM4/1-116,Cluster: Stage V sporulation protein AEB,A0A172TJM4,Paenibacillus swuensis,116,1178515
UniRef100_UPI000839D60A/1-116,Cluster: stage V sporulation protein AE,UPI000839D60A,unclassified Paenibacillus,116,185978
UniRef100_UPI00106DED12/1-116,Cluster: stage V sporulation protein AE,UPI00106DED12,Brevibacillus migulae,116,1644114
UniRef100_A0A494XAI8/1-116,Cluster: Stage V sporulation protein AE,A0A494XAI8,Cohnella endophytica,116,2419778
UniRef100_A0A3C1I3B5/1-116,Cluster: Stage V sporulation protein AE,A0A3C1I3B5,Ornithinibacillus sp.,116,1898027
UniRef100_A0A2A2IBW3/1-116,Cluster: Stage V sporulation protein AE,A0A2A2IBW3,Virgibacillus profundi,116,2024555
UniRef100_A0A2V2ZIE6/5-118,Cluster: Stage V sporulation protein AE,A0A2V2ZIE6,Cytobacillus oceanisediminis,118,665099
UniRef100_V6T2N5/5-118,Cluster: Stage V sporulation protein AEB,V6T2N5,Bacillus sp. 17376,118,977905
UniRef100_A0A4S3PYL9/1-116,Cluster: Stage V sporulation protein AE,A0A4S3PYL9,Bacillus timonensis,116,1033734
UniRef100_A0A3N9US49/5-119,Cluster: Stage V sporulation protein AE,A0A3N9US49,Lysinibacillus composti,122,720633
UniRef100_UPI000717112C/1-116,Cluster: stage V sporulation protein AE,UPI000717112C,Fredinandcohnia humi,116,263474
UniRef100_A0A8A7GRJ0/1-116,Cluster: Stage V sporulation protein AE,A0A8A7GRJ0,Priestia aryabhattai,116,412384
UniRef100_A0A2C1KD67/1-116,Cluster: Stage V sporulation protein AE,A0A2C1KD67,Bacillus sp. AFS040349,116,2033502
UniRef100_A0A7X9QRR7/5-118,Cluster: Stage V sporulation protein AE,A0A7X9QRR7,Bacillus sp. DNRA2,118,2723053
UniRef100_A0A7Z2K5W7/1-116,Cluster: Stage V sporulation protein AE,A0A7Z2K5W7,Bacillus sp. N1-1,116,2682541
UniRef100_F3M9N5/2-117,Cluster: Stage V sporulation protein AE,F3M9N5,Paenibacillus sp. HGF5,117,908341
UniRef100_UPI00140E3C97/1-116,Cluster: stage V sporulation protein AE,UPI00140E3C97,Paenibacillus sp. S3N08,116,2716264
UniRef100_UPI001CC3AC4A/1-116,Cluster: stage V sporulation protein AE,UPI001CC3AC4A,Metabacillus sp. DBTR6,116,2875709
UniRef100_A0A398AWL5/5-118,Cluster: Stage V sporulation protein AE,A0A398AWL5,Mesobacillus zeae,118,1917180
UniRef100_UPI00191013DD/1-116,Cluster: stage V sporulation protein AE,UPI00191013DD,Paenibacillus sp. DA-C8,116,2749268
UniRef100_A0A4R1QQ06/5-118,Cluster: Stage V sporulation protein AE,A0A4R1QQ06,Thermolongibacillus altinsuensis,118,575256
UniRef100_UPI001B094547/1-116,Cluster: stage V sporulation protein AE,UPI001B094547,Ornithinibacillus bavariensis,116,545502
UniRef100_A0A2A5IWD4/1-116,Cluster: Stage V sporulation protein AE,A0A2A5IWD4,Bacillus pumilus (Bacillus mesentericus),116,1408
UniRef100_UPI001CFE4FE5/1-116,Cluster: stage V sporulation protein AE,UPI001CFE4FE5,Alkalihalobacillus hwajinpoensis,116,208199
UniRef100_A0A1G8CSW9/1-116,Cluster: Stage V sporulation protein AE,A0A1G8CSW9,Alteribacillus bidgolensis,116,930129
UniRef100_A0A1F2Y2C2/1-116,Cluster: Stage V sporulation protein AE,A0A1F2Y2C2,Alicyclobacillus sp. RIFOXYA1_FULL_53_8,116,1797236
UniRef100_UPI000EA0CFA5/1-116,Cluster: stage V sporulation protein AE,UPI000EA0CFA5,Paenibacillus aceti,116,1820010
